_empty_0,No,Reksadana,ISIN Code,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Last Update,NAB (Div.Reinvest),1 Hari (%) (Div.Reinvest),1 Minggu (%) (Div.Reinvest),MtD (%) (Div.Reinvest),1 Bulan (%) (Div.Reinvest),3 Bulan (%) (Div.Reinvest),6 Bulan (%) (Div.Reinvest),YtD (%) (Div.Reinvest),1 Tahun (%) (Div.Reinvest),3 Tahun (%) (Div.Reinvest),5 Tahun (%) (Div.Reinvest),10 Tahun (%) (Div.Reinvest),Inception (%) (Div.Reinvest),NAB (Div.Tunai),1 Hari (%) (Div.Tunai),1 Minggu (%) (Div.Tunai),MtD (%) (Div.Tunai),1 Bulan (%) (Div.Tunai),3 Bulan (%) (Div.Tunai),6 Bulan (%) (Div.Tunai),YtD (%) (Div.Tunai),1 Tahun (%) (Div.Tunai),3 Tahun (%) (Div.Tunai),5 Tahun (%) (Div.Tunai),10 Tahun (%) (Div.Tunai),Inception (%) (Div.Tunai),scraped_at,page_number
,144,BAHANA OBLIGASI GANESHA KELAS D,IDN000447703,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Ya,"974,8900","0,08%","0,21%","0,20%","-0,28%","-1,98%","-4,69%","-5,09%","-4,43%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.345.634.123.356,15","1.377.275.468,53",14-Mei-2004,Jun-2026,,Maks 2.00%,Rp. 100.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,"1.079,5089","0,08%","0,21%","0,20%","0,18%","-0,79%","0,60%","0,59%","3,42%",,,,,"1.048,2740","0,08%","0,20%","0,19%","0,17%","-0,78%","-2,19%","-2,19%","0,48%",,,,,2026-08-07T10:03:54.459867,2
,145,BAHANA OBLIGASI GANESHA KELAS G,IDN000008000,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Ya,"4.422,9100","0,08%","0,21%","0,20%","-0,32%","-2,18%","-5,13%","-5,61%","-5,40%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.989.405.405.398,81","448.621.239,14",13-Mei-2004,Jun-2026,,Maks  2.00%,Rp. 100.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,"4.888,0556","0,08%","0,21%","0,20%","0,18%","-0,79%","1,20%","1,19%","4,04%",,,,,"4.722,0300","0,08%","0,20%","0,19%","0,17%","-0,78%","-2,21%","-2,22%","0,51%",,,,,2026-08-07T10:03:54.459875,2
,146,BAHANA OBLIGASI GANESHA KELAS I,IDN000488103,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Ya,"1.027,1600","0,09%","0,24%","0,22%","-0,16%","-1,80%","-4,43%","-4,78%","-3,99%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"434.039.386.961,25","422.231.979,00",20-Sep-2022,Jun-2026,,Maks 2%,Rp 100.000.000,,,06-Agt-2026,"1.162,1820","0,09%","0,24%","0,22%","0,30%","-0,44%","1,90%","2,04%","5,48%",,,,,"1.120,7920","0,08%","0,22%","0,21%","0,27%","-0,44%","-1,53%","-1,40%","1,81%",,,,,2026-08-07T10:03:54.459882,2
,147,BAHANA OBLIGASI KEHATI LESTARI KELAS G,IDN000046208,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Tidak,"2.916,6900","0,15%","0,42%","0,30%","-0,37%","-0,71%","-2,46%","-3,38%","0,31%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109.514.268.944,38","37.476.180,89",16-Apr-2007,Jun-2026,,Maks 3.00%,Rp. 100.000.-,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:54.459889,2
,148,BAHANA OPTIMA BALANCE FUND KELAS G,,,"Bahana TCW Investment Management, PT","KEB Hana Bank Indonesia, PT",Campuran,Konvensional,IDR,Tidak,"1.012,0300","0,06%","0,23%","0,23%","0,09%",-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.087.347.073,11","10.000.960,00",22-Mei-2026,Jun-2026,,,,,,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:54.459897,2
,149,BAHANA OVANTIS PROTECTED FUND 244,IDN000581501,,"Bahana TCW Investment Management, PT","Bank OCBC NISP, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.002,8900","0,01%","0,08%","0,07%","-1,28%","-0,55%",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"507.588.813.344,32","500.000.900,00",25-Feb-2026,Jun-2026,,,,,,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:54.459905,2
,150,BAHANA PASAR UANG AMANAH ABADI SYARIAH,IDN000480209,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pasar Uang,Sharia,IDR,Tidak,"1.179,7400","0,01%","0,10%","0,08%","0,44%","1,12%","2,05%","2,45%","4,30%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73.015.521.774,65","62.210.734,50",15-Jul-2022,Jun-2026,,,,29-Sep-2025,30-Sep-2025,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:54.459916,2
,151,BAHANA PENDAPATAN TETAP ABADI 2,IDN000009404,,"Bahana TCW Investment Management, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,IDR,Ya,"2.682,0000","0,16%","0,41%","0,27%","-0,24%","-2,42%","-4,16%","-5,69%","-3,92%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.424.221.975.673,00","530.731.413,16",10-Feb-2004,Jun-2026,,"1,50%",Rp 10.000.000,30-Mar-2016,,06-Agt-2026,"2.980,1398","0,16%","0,41%","0,27%","-0,24%","2,40%","0,57%","-0,05%","3,63%",,,,,"2.885,1779","0,15%","0,38%","0,25%","-0,23%","-0,82%","-2,47%","-3,05%","0,42%",,,,,2026-08-07T10:03:54.459924,2
,152,BAHANA PENDAPATAN TETAP MAKARA PRIMA KELAS D,,,"Bahana TCW Investment Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Ya,"1.000,2778","0,02%","0,11%","0,08%","-0,48%","-2,28%","-3,52%","-2,99%","-1,03%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"733.696.586.988,38","730.246.905,19",24-Jun-2025,Jun-2026,,,,,,06-Agt-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1.026,8442","0,02%","0,10%","0,08%","-0,47%","-2,22%","-3,44%","-2,91%","1,60%",,,,,2026-08-07T10:03:54.459932,2
,153,BAHANA PENDAPATAN TETAP REGULAR,IDN000293800,,"Bahana TCW Investment Management, PT","Bank Permata, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"947,0100","0,09%","0,26%","0,19%","-0,36%","-1,78%","-5,07%","-5,54%","-4,37%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"427.466.519.899,06","450.494.246,14",25-Jul-2017,Jun-2026,,,,,,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:54.459939,2
,154,BAHANA PENDAPATAN TETAP SYARIAH GENERASI GEMILANG KELAS G,IDN000275906,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Sharia,IDR,Tidak,"1.639,3600","0,02%","0,08%","0,07%","0,23%","-0,82%","-1,63%","-1,09%","2,27%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"377.311.602.591,67","230.802.738,89",13-Jan-2017,Jun-2026,,Maks 4.00%,Rp 100.000,29-Sep-2025,30-Sep-2025,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:54.459947,2
,155,BAHANA PENDAPATAN TETAP SYARIAH GENERASI GEMILANG KELAS I,IDN000577004,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Sharia,IDR,Ya,"961,9800","0,02%","0,10%","0,08%","-0,16%","-1,98%","-4,09%","-4,00%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50.804.939.098,62","52.762.406,27",15-Des-2025,Jun-2026,,,,,,06-Agt-2026,"988,8757","0,02%","0,10%","0,08%","-0,16%","-0,62%","-1,86%","-1,32%",-,,,,,"989,1700","0,02%","0,10%","0,08%","-0,15%","-1,04%","-1,83%","-1,29%","0,00%",,,,,2026-08-07T10:03:54.459955,2
,156,BAHANA PENDAPATAN TETAP UTAMA,IDN000523800,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Ya,"964,2500","0,07%","0,23%","0,19%","-0,50%","-2,37%","-4,81%","-5,46%","-4,14%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"148.856.783.340,57","153.989.159,26",15-Jul-2020,Jun-2026,,,,,,06-Agt-2026,"1.050,5893","0,07%","0,23%","0,19%","-0,50%","-0,91%","-2,43%","-2,63%","1,43%",,,,,"1.049,7017","0,06%","0,21%","0,17%","-0,46%","-1,42%","-2,30%","-2,49%","1,42%",,,,,2026-08-07T10:03:54.459962,2
,157,BAHANA PREMIER FIXED INCOME FUND,IDN000435708,,"Bahana TCW Investment Management, PT","KEB Hana Bank Indonesia, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.420,2900","0,18%","0,35%","0,26%","0,09%","-0,85%","-1,82%","-2,32%","2,16%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86.528.288.453,02","61.134.706,88",15-Jun-2020,Jun-2026,,,,,,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:54.459970,2
,158,BAHANA PREMIUM PROTECTED FUND USD 3 RESTRUKTURISASI,IDN000312709,,"Bahana TCW Investment Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,USD,Tidak,"0,028056","0,00%","-0,01%","-0,01%","-0,01%","-0,03%","-80,80%","-80,81%","-80,81%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97.211,08","3.456.122,66",27-Apr-2018,Jun-2026,,,,,,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:54.459977,2
,159,BAHANA PRIMAVERA 99 KELAS A,IDN000434701,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Konvensional,IDR,Tidak,"1.227,0800","-0,85%","2,51%","1,75%","8,10%","-6,21%","-14,10%","-15,94%","-6,17%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122.494.431.007,40","114.199.304,37",13-Apr-2020,Jun-2026,,,,,,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:54.459985,2
,160,BAHANA PRIMAVERA 99 KELAS G,IDN000434602,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Konvensional,IDR,Tidak,"1.140,4100","-0,85%","2,51%","1,75%","8,10%","-6,21%","-14,10%","-15,94%","-6,16%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40.938.426.042,38","41.065.824,44",14-Sep-2014,Jun-2026,,Maks 4.00%,"Rp. 100,000",30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:54.459992,2
,161,BAHANA PRIMAVERA 99 KELAS S,IDN000180601,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Konvensional,IDR,Tidak,"1.182,0900","-0,85%","2,56%","1,79%","8,31%","-5,66%","-13,13%","-14,83%","-4,25%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.062.176.289.745,78","1.030.338.974,97",05-Sep-2014,Jun-2026,,Maks 4.00%,"Rp. 100.000,- (seratus ribu rupiah).",29-Sep-2020,30-Sep-2020,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:54.460000,2
,162,BAHANA PRIMAVERA PLUS,IDN000158706,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Konvensional,IDR,Tidak,"12.688,4700","-0,38%","2,81%","1,87%","9,27%","-6,90%","-6,82%","-12,26%","3,43%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36.507.079.497,24","3.352.683,65",06-Agt-1996,Jun-2026,,Maks 3.00%,Rp 100.000,30-Jun-2026,30-Jun-2026,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:54.460005,2
,163,BAHANA PRIME INCOME FUND,IDN000211208,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Tidak,"2.503,2600","0,09%","0,45%","0,43%","-0,01%","-2,22%","-2,77%","-3,05%","2,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.866.055.038.113,74","746.550.819,01",03-Agt-2015,Jun-2026,,,-,30-Mar-2016,,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:54.460010,2
,164,BAHANA PROGRESSIVE INCOME FUND KELAS DANA ABADI PUNDI PUNDI PL,,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Tidak,"977,6500","0,08%","0,27%","0,19%","0,26%","-0,08%","-1,73%","-2,43%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.143.764.699,40","1.174.688,04",13-Nov-2025,Jun-2026,,,,,,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:54.460014,2
,165,BAHANA PROGRESSIVE INCOME FUND KELAS G,IDN000204302,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Tidak,"2.070,5300","0,09%","0,28%","0,19%","0,30%","0,06%","-1,46%","-2,11%","2,03%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.484.419.407,30","6.057.559,97",31-Jul-2015,Jun-2026,,Maksimum 4%,"Rp100.000,-",29-Sep-2025,30-Sep-2025,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:54.460019,2
,166,BAHANA PROGRESSIVE INCOME FUND KELAS HUMANUSIA,IDN000582905,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Tidak,"992,4900","0,09%","0,29%","0,21%","0,35%","0,20%",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"987.347.960,84","1.000.000,00",24-Apr-2026,Jun-2026,,,,,,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:54.460024,2
,167,BAHANA PROGRESSIVE PROTECTED FUND 176 RESTRUKTURISASI,IDN000364304,,"Bahana TCW Investment Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Terproteksi,Konvensional,IDR,Tidak,"1.239,2800","0,16%","0,31%","0,28%","0,66%","1,66%","2,04%","2,31%","8,86%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.570.858.696,00","12.654.653,87",19-Mar-2019,Jun-2026,,,,,,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:54.460029,2
,168,BAHANA PROGRESSIVE PROTECTED FUND 178 RESTRUKTURISASI,IDN000364502,,"Bahana TCW Investment Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Terproteksi,Konvensional,IDR,Tidak,"1.031,7200","0,18%","0,33%","0,30%","0,68%","1,73%","2,11%","2,39%","9,36%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51.269.449.692,00","50.063.811,18",27-Nov-2018,Jun-2026,,,,,,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:54.460034,2
,169,BAHANA PROGRESSIVE PROTECTED FUND 188,IDN000409208,,"Bahana TCW Investment Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Terproteksi,Konvensional,IDR,Tidak,"910,2200","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.550.698,00","20.277,82",30-Okt-2019,Jun-2026,,,,,,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:54.460039,2
,170,BAHANA PROGRESSIVE PROTECTED FUND 196,IDN000414604,,"Bahana TCW Investment Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Terproteksi,Konvensional,IDR,Ya,"423,7900","0,00%","0,01%","0,01%","0,05%","0,16%","-0,02%","0,04%","-0,04%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42.838.548.168,00","101.150.000,00",26-Des-2019,Jun-2026,,,,,,06-Agt-2026,"426,6801","0,00%","0,01%","0,01%","0,05%","0,16%","0,32%","0,38%","0,64%",,,,,"426,6688","0,00%","0,01%","0,01%","0,05%","0,16%","0,32%","0,38%","0,64%",,,,,2026-08-07T10:03:54.460044,2
,171,BAHANA PROGRESSIVE PROTECTED FUND 199 RESTRUKTURISASI,IDN000424801,,"Bahana TCW Investment Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Terproteksi,Konvensional,IDR,Ya,"422,2800","0,00%","0,01%","0,01%","0,05%","0,14%","-0,07%","-0,01%","-0,14%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38.165.606.143,00","90.430.000,00",10-Feb-2020,Jun-2026,,,,,,06-Agt-2026,"425,2262","0,00%","0,01%","0,01%","0,05%","0,14%","0,28%","0,33%","0,56%",,,,,"425,2162","0,00%","0,01%","0,01%","0,05%","0,14%","0,27%","0,33%","0,56%",,,,,2026-08-07T10:03:54.460049,2
,172,BAHANA PROGRESSIVE PROTECTED FUND 200,IDN000424702,,"Bahana TCW Investment Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Terproteksi,Konvensional,IDR,Ya,"1.039,4000","0,03%","0,07%","0,11%","-0,81%","-1,76%","-3,16%","-2,85%","-3,21%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52.327.087.520,00","50.000.000,00",12-Agt-2020,Jun-2026,,,,,,06-Agt-2026,"1.343,4051","0,03%","0,07%","0,11%","-0,81%","7,72%","16,34%","16,71%","20,61%",,,,,"1.156,1919","0,03%","0,06%","0,10%","-0,73%","0,17%","0,44%","0,73%","3,90%",,,,,2026-08-07T10:03:54.460053,2
,173,BAHANA PROGRESSIVE PROTECTED FUND 220,IDN000458601,,"Bahana TCW Investment Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Terproteksi,Konvensional,IDR,Ya,"1.002,7900","0,27%","1,31%","1,11%","1,15%","-0,88%","-2,90%","-4,25%","-2,16%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74.246.082.322,00","75.050.000,00",13-Jul-2021,Jun-2026,,,,,,06-Agt-2026,"1.159,4700","0,27%","1,31%","1,11%","3,09%","1,02%","-1,04%","4,82%","9,02%",,,,,"1.114,7150","0,25%","1,18%","1,00%","2,77%","0,87%","0,67%","1,04%","4,94%",,,,,2026-08-07T10:03:54.460058,2
,174,BAHANA PROTECTED FUND 208,IDN000451002,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Terproteksi,Konvensional,IDR,Ya,"703,7100","0,00%","0,00%","0,00%","-0,01%","32,44%","0,15%","-3,06%","-29,55%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.112.728.722,77","30.000.000,00",29-Des-2020,Jun-2026,,,,,,06-Agt-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"782,2771","0,00%","0,00%","0,00%","-0,01%","32,53%","2,71%","-0,33%","-24,65%",,,,,2026-08-07T10:03:54.460063,2
,175,BAHANA PROTECTED FUND 211,IDN000454105,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Terproteksi,Konvensional,IDR,Ya,"608,0800","0,00%","0,00%","0,00%","-0,01%","0,08%","0,06%","-4,14%","-38,95%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94.231.432.590,85","154.950.000,00",08-Mar-2021,Jun-2026,,,,,,06-Agt-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"687,8888","0,00%","0,00%","0,00%","-0,01%","3,11%","3,09%","-0,86%","-33,58%",,,,,2026-08-07T10:03:54.460068,2
,176,BAHANA PROVIDENT FUND,IDN000160900,,"Bahana TCW Investment Management, PT","Bank Mega, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.911,7673","0,07%","0,16%","0,18%","0,58%","-0,23%","-0,42%","0,04%","2,96%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"153.316.608.040,55","80.695.882,14",13-Agt-2013,Jun-2026,,Maks 3%,Rp 100.000.- (seratus ribu Rupiah).,30-Mar-2016,,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:54.460072,2
,177,BAHANA QUANTUM PROTECTED FUND 230,IDN000504107,,"Bahana TCW Investment Management, PT","KEB Hana Bank Indonesia, PT",Terproteksi,Konvensional,IDR,Tidak,"1.006,4200","0,02%","0,11%","0,09%","0,49%","-1,31%","0,10%","0,70%","0,24%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200.124.607.533,03","200.001.298,16",26-Jul-2023,Jun-2026,,,,,,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:54.460077,2
,178,BAHANA REGULAR INCOME FUND,IDN000222601,,"Bahana TCW Investment Management, PT","Bank OCBC NISP, Tbk, PT",Pendapatan Tetap,Sharia,IDR,Tidak,"1.050,5600","0,08%","0,24%","0,18%","0,02%","-1,29%","-3,07%","-3,29%","-2,50%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.033.278.518.794,06","984.470.588,24",17-Des-2015,Jun-2026,,,-,,,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:54.460083,2
,179,BAHANA REVOLVING FUND,IDN000171501,,"Bahana TCW Investment Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"2.117,3100","0,02%","0,11%","0,09%","0,45%","1,20%","2,25%","2,73%","4,78%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"634.625.709.464,63","301.315.208,83",11-Feb-2014,Jun-2026,,,-,30-Mar-2016,,06-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-08-07T10:03:54.460087,2
,180,BAHANA SALAMA SYARIAH (RESTRUKTURISASI),IDN000452505,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Terproteksi,Sharia,IDR,Ya,"616,4500","0,00%","0,00%","0,00%","0,01%","0,23%","0,28%","-3,56%","-38,22%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.350.653.584,55","50.860.564,36",02-Jun-2021,Jun-2026,,,,,,06-Agt-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"687,4002","0,00%","0,00%","0,00%","0,01%","2,97%","3,01%","-0,63%","-33,44%",,,,,2026-08-07T10:03:54.460092,2
