_empty_0,No,Reksadana,ISIN Code,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Dalam Negeri (%),Luar Negeri (%),Nilai Risiko,Catatan Risiko,Last Update,NAB (Div.Reinvest),1 Hari (%) (Div.Reinvest),1 Minggu (%) (Div.Reinvest),MtD (%) (Div.Reinvest),1 Bulan (%) (Div.Reinvest),3 Bulan (%) (Div.Reinvest),6 Bulan (%) (Div.Reinvest),YtD (%) (Div.Reinvest),1 Tahun (%) (Div.Reinvest),3 Tahun (%) (Div.Reinvest),5 Tahun (%) (Div.Reinvest),10 Tahun (%) (Div.Reinvest),Inception (%) (Div.Reinvest),NAB (Div.Tunai),1 Hari (%) (Div.Tunai),1 Minggu (%) (Div.Tunai),MtD (%) (Div.Tunai),1 Bulan (%) (Div.Tunai),3 Bulan (%) (Div.Tunai),6 Bulan (%) (Div.Tunai),YtD (%) (Div.Tunai),1 Tahun (%) (Div.Tunai),3 Tahun (%) (Div.Tunai),5 Tahun (%) (Div.Tunai),10 Tahun (%) (Div.Tunai),Inception (%) (Div.Tunai),scraped_at,page_number
,1243,SETIABUDI DANA PROTEKSI 10,IDN000581303,,"Setiabudi Investment Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.067,9968","0,03%","0,00%","-0,05%","0,57%","5,64%",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.516.048.309,22","18.265.010,00",14-Apr-2026,Agt-2026,,"Maks. 3,5%","Rp 50.000.000,-",30-Jun-2026,30-Jun-2026,-,-,"3,000",Reksa Dana ini memiliki porsi investasi terbesar pada obligasi korporasi dan dikategorikan berisiko rendah hingga sedang. Investor memiliki risiko atas kemampuan bayar dari masingmasing penerbit obligasi korporasi tersebut.,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010069,13
,1244,SETIABUDI DANA PROTEKSI 3,IDN000403805,,"Setiabudi Investment Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.017,8416","0,06%","0,14%","0,25%","0,53%","-0,12%","-0,95%","-0,41%","-4,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.888.927.636,39","11.710.000,00",19-Des-2019,Agt-2026,,,,,,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010075,13
,1245,SETIABUDI DANA PROTEKSI 6,IDN000460201,,"Setiabudi Investment Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.026,3291","0,06%","0,16%","0,20%","0,55%","0,80%","0,01%","-1,84%","-2,35%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.474.792.558,04","19.012.620,73",11-Nov-2021,Agt-2026,,,,,,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010081,13
,1246,SETIABUDI INDEKS INFOBANK15,IDN000547304,,"Setiabudi Investment Management, PT","KEB Hana Bank Indonesia, PT",Saham,Index,IDR,Tidak,"818,1246","2,49%","-0,37%","2,08%","4,59%","8,49%","-1,38%","-9,46%","-11,56%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.211.459.040,59","11.493.370,87",20-Nov-2024,Agt-2026,,"Maks. 2,5%","Rp 100.000,-",31-Agt-2026,31-Agt-2026,-,-,"8,000","Reksadana ini berinvestasi pada efek bersifat Ekuitas, terutama yang berasal dari kumpulan efek yang terdaftar dalam Indeks Infobank15, serta instrument pasar uang. Investor memiliki risiko atas fluktuasi harga pada portfolio saham tersebut. Risiko investasi yang mungkin timbul antara lain: risiko berkurangnya NAB setiap Unit Penyertaan, risiko wanprestasi, risiko perubahan peraturan, risiko likuiditas, risiko pembubaran dan likuidasi, risiko perubahan kondisi ekonomi dan politik, dan risiko nilai tukar mata uang.",14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010088,13
,1247,SETIABUDI USD BOND FUND,IDN000524808,,"Setiabudi Investment Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Pendapatan Tetap,Konvensional,USD,Tidak,"1,094500","-0,06%","-0,52%","-0,57%","-0,54%","-0,20%","1,03%","1,35%","2,18%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.231.660,06","1.116.075,54",22-Apr-2024,Agt-2026,,Max. 1.0%,,31-Agt-2026,31-Agt-2026,-,-,"3,000","This Mutual Fund invests in bonds, particularly in USD bonds of which risk profile is moderate. Investors may consider the repayment capability of each of these bonds’ issuers. Investment risks which may arise include: risk of decrease in the NAV per Unit Participation, risk of default, risk of changes in regulations, liquidity risk, risk of dissolution, risk of changes in economic and political conditions (market risk), foreign exchange risk.",14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010094,13
,1248,SHINOKEN DANA LANCAR,IDN000482205,,"Shinoken Asset Management Indonesia, PT","Bank Negara Indonesia, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.172,0133","0,04%","0,10%","0,21%","0,42%","1,26%","2,40%","3,32%","4,66%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"131.310.157.566,15","112.276.949,67",07-Okt-2022,Agt-2026,,Maksimum 2%,"Rp10.000,-",31-Agt-2026,31-Agt-2026,-,-,"2,000",Rendah,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010100,13
,1249,SI DANA OBLIGASI MAXIMA,IDN000043403,,"Batavia Prosperindo Aset Manajemen, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Tidak,"6.158,3900","0,01%","0,09%","-0,11%","0,39%","2,22%","1,57%","1,26%","3,13%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98.040.579.564,11","15.902.539,14",20-Des-2006,Agt-2026,,Max 2 %,Rp 10.000.000,27-Jun-2024,30-Apr-2024,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010106,13
,1250,SIMAS BALANCE SYARIAH,IDN000331600,,"Sinarmas Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Campuran,Sharia,IDR,Tidak,"1.498,2720","-0,07%","-0,16%","-0,34%","-0,72%","-2,76%","-4,75%","-5,81%","-7,85%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93.009.384,07","61.867,31",14-Mar-2018,Agt-2026,,,,31-Jul-2026,31-Jul-2026,"100,00%","0,00%","6,000",Sedang,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010112,13
,1251,SIMAS DANA EKUITAS,IDN000320108,,"Sinarmas Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Saham,Konvensional,IDR,Tidak,"808,8904","-0,71%","-0,97%","0,00%","2,78%","4,03%","-8,46%","-16,18%","-0,96%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80.687.933.163,62","99.752.737,77",27-Des-2017,Agt-2026,,,,,,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010118,13
,1252,SIMAS DANAMAS INSTRUMEN NEGARA,IDN000062502,,"Sinarmas Asset Management, PT","Bank Rakyat Indonesia, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"2.973,8625","0,05%","0,01%","-0,47%","0,44%","2,50%","0,41%","-2,36%","0,22%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"177.096.740.088,16","59.269.340,70",05-Okt-2007,Agt-2026,,"Maksimum 2,00%",Rp. 100.000,31-Jul-2026,31-Jul-2026,"100,00%","0,00%","4,000",Sedang,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010125,13
,1253,SIMAS DANAMAS MANTAP PLUS,IDN000051109,,"Sinarmas Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"4.071,9543","0,05%","0,11%","0,21%","0,47%","1,46%","1,71%","2,84%","5,13%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"142.912.174.299,37","35.170.811,72",28-Sep-2007,Agt-2026,,"1,00%",Rp. 100.000.000.- (seratus juta rupiah),29-Sep-2017,29-Sep-2017,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010130,13
,1254,SIMAS DANAMAS SAHAM,IDN000062403,,"Sinarmas Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Saham,Konvensional,IDR,Tidak,"2.074,8959","-1,32%","-1,08%","-1,47%","4,43%","11,85%","-4,91%","-12,25%","5,69%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"209.240.200.555,05","99.361.514,54",24-Sep-2007,Agt-2026,,Maksimum 2.50%,"Rp. 10.000,-",31-Jul-2026,31-Jul-2026,"100,00%","0,00%","8,000",Tinggi,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010137,13
,1255,SIMAS ETF IDX30,IDN000358108,,"Sinarmas Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,"ETF, Index",IDR,Tidak,"94,1972","1,39%","-0,27%","1,59%","3,50%","9,16%","-2,08%","-11,77%","-6,99%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.637.007.742,86","125.500.000,00",12-Sep-2018,Agt-2026,,,,28-Jul-2022,29-Jul-2022,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010143,13
,1256,SIMAS ETF JII,IDN000408200,,"Sinarmas Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Saham,"Sharia, ETF, Index",IDR,Tidak,"67,6636","0,27%","-0,40%","0,32%","3,72%","12,02%","-5,03%","-22,71%","-16,12%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.975.653.415,88","147.900.000,00",17-Sep-2019,Agt-2026,,,,31-Jul-2026,31-Jul-2025,"100,00%","0,00%","8,000",-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010150,13
,1257,SIMAS GEMILANG 24,,,"Sinarmas Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.003,5003","0,04%","0,08%","0,17%","0,38%","-1,02%","0,09%",-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"450.810.453.096,27","450.000.900,00",13-Feb-2026,Agt-2026,,,,,,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010156,13
,1258,SIMAS GEMILANG 27,IDN000598208,,"Sinarmas Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.011,3330","0,25%",-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,09-Sep-2026,,,,,,,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010162,13
,1259,SIMAS GLOBAL EQUITY SNP 500 ESG SHARIAH USD,,,"Sinarmas Asset Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Reksadana Global,Sharia,USD,Tidak,"1,135621","-1,76%","-2,75%","-1,69%","-4,54%","-3,32%","13,65%",-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"982.864,56","848.804,15",05-Mar-2026,Agt-2026,,,,,,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010168,13
,1260,SIMAS INCOME SYARIAH,IDN000513702,,"Sinarmas Asset Management, PT","Bank Syariah Indonesia, Tbk, PT",Pendapatan Tetap,Sharia,IDR,Tidak,"1.146,5314","0,04%","0,06%","0,16%","0,46%","1,64%","1,33%","1,44%","3,03%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50.587.999.057,63","44.193.987,42",05-Sep-2023,Agt-2026,,,,,,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010174,13
,1261,SIMAS INDEKS SRI-KEHATI,IDN000336302,,"Sinarmas Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Saham,Index,IDR,Tidak,"1.016,6374","1,60%","-0,13%","1,41%","3,75%","10,30%","-3,13%","-12,12%","-9,98%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.150.074.523,44","26.085.376,51",14-Mei-2018,Agt-2026,,Maksimum 1.00%,"Rp 10.000,-",31-Jul-2026,31-Jul-2026,"100,00%","0,00%","8,000",Tinggi,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010180,13
,1262,SIMAS KAS MAKSIMA,IDN000500501,,"Sinarmas Asset Management, PT","Bank KB Bukopin, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"668,2658","0,04%","0,11%","0,14%","0,48%","0,98%","0,91%","-15,09%","-15,22%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50.457.895.160,30","75.612.412,23",10-Jul-2023,Agt-2026,,,,,,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010186,13
,1263,SIMAS KAS PRIMA,IDN000492907,,"Sinarmas Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.116,2110","0,04%","0,09%","0,18%","0,40%","1,15%","2,01%","2,72%","3,70%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.947.013.182,30","12.517.646,61",11-Jan-2023,Agt-2026,,,,,,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010193,13
,1264,SIMAS KAS SYARIAH,IDN000479003,,"Sinarmas Asset Management, PT","Bank Negara Indonesia, Tbk, PT",Pasar Uang,Sharia,IDR,Tidak,"1.198,8397","0,04%","0,09%","0,18%","0,40%","1,13%","2,00%","2,72%","3,90%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.787.303.248,49","9.014.482,46",08-Mar-2022,Agt-2026,,,,,,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010199,13
,1265,SIMAS PASAR UANG INDONESIA,IDN000401106,,"Sinarmas Asset Management, PT","KEB Hana Bank Indonesia, PT",Pasar Uang,Konvensional,IDR,Tidak,"941,9700","0,04%","0,10%","0,19%","0,36%","1,03%","1,94%","2,42%","3,49%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.433.616.652,39","11.097.391,18",26-Nov-2019,Agt-2026,,,,,,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010205,13
,1266,SIMAS PEFINDO IGRADE,IDN000575206,,"Sinarmas Asset Management, PT","Bank Permata, Tbk, PT",Saham,Index,IDR,Tidak,"1.059,4898","1,81%","0,07%","2,50%","4,76%","9,49%",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.991.126.413,52","11.601.000,00",28-Apr-2026,Agt-2026,,,,,,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010211,13
,1267,SIMAS PENDAPATAN BERKEMBANG,IDN000491909,,"Sinarmas Asset Management, PT","KEB Hana Bank Indonesia, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.197,0265","0,02%","0,15%","0,27%","1,16%","2,98%","3,26%","3,73%","5,46%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"274.424.156.134,62","229.876.730,71",28-Feb-2023,Agt-2026,,,,,,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010217,13
,1268,SIMAS PENDAPATAN OPTIMA,IDN000488806,,"Sinarmas Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.045,2411","0,04%","0,10%","0,19%","0,00%","0,40%","-0,14%","0,06%","0,48%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.043.890.620.952,58","2.917.691.588,96",15-Sep-2022,Agt-2026,,Maksimum 4%,"Rp. 10.000.000,-",31-Jul-2026,31-Jul-2026,"100,00%","0,00%","4,000",Sedang,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010223,13
,1269,SIMAS PENDAPATAN TETAP ANDALAN,IDN000288503,,"Sinarmas Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.797,6568","0,02%","0,04%","0,09%","0,25%","0,62%","0,00%","0,73%","2,35%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.564.364.042,80","3.654.951,43",13-Jul-2017,Agt-2026,,,,,,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010229,13
,1270,SIMAS SAHAM BERTUMBUH,IDN000212800,,"Sinarmas Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Saham,Konvensional,IDR,Tidak,"965,9561","-0,27%","-0,71%","0,51%","3,24%","3,84%","-8,72%","-18,09%","-8,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.872.358.553,46","11.312.986,32",25-Agt-2015,Agt-2026,,Max 3%,Rp 200.000,31-Jul-2026,31-Jul-2026,"100,00%","0,00%","8,000",Tinggi,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010235,13
,1271,SIMAS SAHAM GEMILANG,IDN000336401,,"Sinarmas Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Saham,Konvensional,IDR,Tidak,"1.456,1198","-0,01%","-0,02%","-1,96%","-2,01%","33,42%","29,67%","39,11%","62,69%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.563.818,75","1.052,91",30-Apr-2018,Agt-2026,,,,,,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010241,13
,1272,SIMAS SAHAM MAKSIMA,IDN000256005,,"Sinarmas Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Saham,Konvensional,IDR,Tidak,"941,7819","-0,72%","-1,17%","-0,50%","2,89%","5,33%","-9,18%","-15,56%","3,03%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.787.132.678,70","18.791.903,99",03-Sep-2016,Agt-2026,,Maks 3.0%,Rp. 100.000,31-Jul-2026,31-Jul-2026,"100,00%","0,00%","8,000",-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010247,13
,1273,SIMAS SAHAM UNGGULAN,IDN000162609,,"Sinarmas Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Saham,Konvensional,IDR,Tidak,"1.210,0537","-0,54%","-0,83%","-0,46%","3,22%","6,00%","-6,83%","-14,75%","1,53%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"518.833.221.630,03","426.783.608,61",18-Des-2012,Agt-2026,,Maksimum 4.0%,Rp. 10.000.-,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","8,000",Tinggi,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010254,13
,1274,SIMAS SATU PRIMA,IDN000162005,,"Sinarmas Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"1.322,4777","-0,94%","-1,10%","-1,12%","1,13%","-1,82%","-8,71%","-13,61%","-5,44%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.089.184.735,03","9.786.773,49",18-Des-2012,Agt-2026,,Maks 2.50%,Rp. 100.000,31-Jul-2026,31-Jul-2026,"100,00%","0,00%","6,000",Sedang,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010260,13
,1275,SIMAS SUKUK PREMIER,IDN000595303,,"Sinarmas Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Pendapatan Tetap,Sharia,IDR,Tidak,"1.018,0066","0,05%","0,12%","0,24%","0,53%",-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.568.068.860,33","12.375.392,30",28-Jul-2026,Agt-2026,,,,,,-,-,-,-,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010266,13
,1276,SIMAS SYARIAH BERKEMBANG,IDN000184801,,"Sinarmas Asset Management, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Campuran,Sharia,IDR,Tidak,"1.121,7827","0,01%","0,02%","0,05%","0,42%","0,97%","0,39%","0,65%","2,64%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.614.121.265,76","10.358.573,37",08-Agt-2014,Agt-2026,,Max 3.00%,Rp. 100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","6,000",Sedang,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010272,13
,1277,SIMAS SYARIAH PENDAPATAN TETAP,IDN000279700,,"Sinarmas Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Pendapatan Tetap,Sharia,IDR,Tidak,"1.444,0527","0,03%","0,08%","0,16%","0,35%","1,44%","0,71%","1,87%","4,18%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32.403.888.751,80","22.474.855,85",12-Jun-2017,Agt-2026,,Maksimum 2%,Rp100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","4,000",Sedang,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010278,13
,1278,SIMAS SYARIAH UNGGULAN,IDN000184900,,"Sinarmas Asset Management, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Saham,Sharia,IDR,Tidak,"677,9736","-0,22%","-0,22%","0,98%","8,44%","20,38%","0,28%","-16,23%","-9,70%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36.015.461.611,16","53.643.919,09",08-Agt-2014,Agt-2026,,Max 3.00%,Rp. 200.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","8,000",Tinggi,14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010284,13
,1279,SIMPAN BALANCED FUND,IDN000007002,,"Simpan Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"1.046,4164","-0,64%","-0,90%","0,14%","1,61%","6,90%","-0,68%","-8,94%","-0,79%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.202.028.226,99","11.676.906,16",08-Jun-2004,Agt-2026,,Maks 2.00%,Rp. 100.000,31-Agt-2026,31-Agt-2026,-,-,"4,000","Risiko perubahan kondisi ekonomidanpolitik,risikowanprestasi,risikolikuiditas, risikoberkurangnyaNAB, risikoperubahanperaturan, risikopembubarandanlikuidasi.",14-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-15T14:16:11.010290,13
