_empty_0,No,Reksadana,ISIN Code,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Dalam Negeri (%),Luar Negeri (%),Nilai Risiko,Catatan Risiko,Last Update,NAB (Div.Reinvest),1 Hari (%) (Div.Reinvest),1 Minggu (%) (Div.Reinvest),MtD (%) (Div.Reinvest),1 Bulan (%) (Div.Reinvest),3 Bulan (%) (Div.Reinvest),6 Bulan (%) (Div.Reinvest),YtD (%) (Div.Reinvest),1 Tahun (%) (Div.Reinvest),3 Tahun (%) (Div.Reinvest),5 Tahun (%) (Div.Reinvest),10 Tahun (%) (Div.Reinvest),Inception (%) (Div.Reinvest),NAB (Div.Tunai),1 Hari (%) (Div.Tunai),1 Minggu (%) (Div.Tunai),MtD (%) (Div.Tunai),1 Bulan (%) (Div.Tunai),3 Bulan (%) (Div.Tunai),6 Bulan (%) (Div.Tunai),YtD (%) (Div.Tunai),1 Tahun (%) (Div.Tunai),3 Tahun (%) (Div.Tunai),5 Tahun (%) (Div.Tunai),10 Tahun (%) (Div.Tunai),Inception (%) (Div.Tunai),scraped_at,page_number
,1324,SUCORINVEST DANA PRIORITAS SEHAT KELAS A,IDN000550209,,"Sucorinvest Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Campuran,Konvensional,IDR,Ya,"1.020,0874","-0,17%","-0,88%","-0,52%","-0,42%","1,28%","-0,34%","-0,25%","-3,09%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.253.657.603,35","10.000.000,00",25-Mar-2025,Agt-2026,,Maks. 3%,"Rp 10.000.000.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000","Reksa dana SDPS-C berinvestasi pada kombinasi efek ekuitas, efek hutang, dan Reksa dana SDPS-C berinvestasi pada kombinasi efek ekuitas, efek hutang, dan instrumen pasar uang dalam negeri &/ deposito. Investor memiliki risiko atas instrumen pasar uang dalam negeri &/ deposito. Investor memiliki risiko atas likuiditas portofolio dan berkurangnya nilai investasi",21-Sep-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1.051,7874","-0,16%","-0,86%","-0,50%","-0,41%","1,24%","-0,33%","-0,25%","-0,08%",,,,,2026-09-22T13:59:43.884049,14
,1325,SUCORINVEST DANA PRIORITAS SEHAT KELAS C,IDN000550407,,"Sucorinvest Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Campuran,Konvensional,IDR,Tidak,"931,3846","-0,17%","-0,88%","-0,52%","-0,42%","1,27%","-0,34%","-0,30%","-4,08%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40.781.560,02","43.560,55",24-Mar-2025,Agt-2026,,Maks. 3.50% p.a,"Rp 100.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000","Reksa dana SDPS-C berinvestasi pada kombinasi efek ekuitas, efek hutang, dan Reksa dana SDPS-C berinvestasi pada kombinasi efek ekuitas, efek hutang, dan instrumen pasar uang dalam negeri &/ deposito. Investor memiliki risiko atas instrumen pasar uang dalam negeri &/ deposito. Investor memiliki risiko atas likuiditas portofolio dan berkurangnya nilai investasi",21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:43.884060,14
,1326,SUCORINVEST DANA SEHAT BERIMBANG,IDN000430808,,"Sucorinvest Asset Management, PT","Bank Negara Indonesia, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"932,6677","-0,43%","-0,80%","0,74%","0,39%","7,38%","3,84%","-8,51%","2,57%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"612.449.737.133,80","661.499.097,97",05-Mar-2020,Agt-2026,,,,,,-,-,-,-,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:43.884070,14
,1327,SUCORINVEST EQUITY FUND KELAS A,IDN000136603,,"Sucorinvest Asset Management, PT",PT Bank HSBC Indonesia,Saham,Konvensional,IDR,Tidak,"2.743,3300","-0,36%","-3,10%","-0,72%","-0,09%","6,25%","-5,51%","-15,15%","5,44%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.579.882.558.325,00","571.779.921,48",08-Mei-2012,Agt-2026,,Max. 3.50%,"Rp 100,000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","7,000",Reksa Dana SEF-A berinvestasi min. 60% dari keseluruhan Efek Ekuitas pada Reksa Dana SEF-A berinvestasi min. 60% dari keseluruhan Efek Ekuitas pada saham-saham LQ45 dan dikategorikan berisiko tinggi. Investor memiliki risiko saham-saham LQ45 dan dikategorikan berisiko tinggi. Investor memiliki risiko berkurangnya nilai investasi.,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:43.884082,14
,1328,SUCORINVEST EQUITY FUND KELAS B,IDN000567708,,"Sucorinvest Asset Management, PT",PT Bank HSBC Indonesia,Saham,Konvensional,IDR,Tidak,"855,0900","-0,35%","-3,09%","-0,69%","-0,04%","6,40%","-5,24%","-14,81%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.248.147.107.642,00","1.449.662.651,81",15-Des-2025,Agt-2026,,,,,,-,-,-,-,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:43.884092,14
,1329,SUCORINVEST EQUITY PRIMA FUND,IDN000303302,,"Sucorinvest Asset Management, PT","Bank Negara Indonesia, Tbk, PT",Saham,Konvensional,IDR,Tidak,"399,3410","-0,98%","-1,12%","-0,41%","0,25%","2,23%","-2,55%","-23,20%","5,46%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"714.118.467.982,76","1.780.913.871,61",11-Des-2017,Agt-2026,,,,,,-,-,-,-,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:43.884103,14
,1330,SUCORINVEST FLEXI FUND,IDN000162708,,"Sucorinvest Asset Management, PT",PT Bank HSBC Indonesia,Campuran,Konvensional,IDR,Tidak,"6.645,3100","-0,06%","-1,83%","1,73%","1,33%","6,97%","-2,36%","-13,71%","15,94%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116.826.269.909,00","17.883.748,30",05-Des-2006,Agt-2026,,Maks  3.00%,"Rp 100,000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000","Reksa Dana SFF berinvestasi pada bauran Efek Ekuitas, Efek Bersifat Hutang, dan Instrumen Pasar Uang. Investor memiliki risiko atas likuiditas portofolio dan berkurangnya nilai investasi.",21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:43.884113,14
,1331,SUCORINVEST GLOBAL EQUITY SHARIA USD,IDN000517307,,"Sucorinvest Asset Management, PT",PT Bank HSBC Indonesia,Reksadana Global,Sharia,USD,Tidak,"1,169300","2,65%","5,42%","4,90%","4,23%","3,88%","18,89%","13,61%","17,91%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.942.088,45","1.737.894,11",01-Feb-2024,Agt-2026,,Maks. 3.50% p.a.,"USD 10.000,-",31-Agt-2026,31-Agt-2026,"0,00%","100,00%","8,000",Reksa dana SGESU berinvestasi pada minimum 51% pada saham luar negeri yang Reksa dana SGESU berinvestasi pada minimum 51% pada saham luar negeri yang tedaftar pada Daftar Efek Syariah diterbitkan oleh Pihak Penerbit Daftar Efek tedaftar pada Daftar Efek Syariah diterbitkan oleh Pihak Penerbit Daftar Efek Syariah,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:43.884124,14
,1332,SUCORINVEST IDX30,IDN000490802,,"Sucorinvest Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Index,IDR,Tidak,"837,7600","-0,94%","-3,50%","-1,90%","-1,78%","2,68%","-6,02%","-15,76%","-13,09%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32.595.717.825,17","38.168.343,28",30-Nov-2022,Agt-2026,,"1,50%","Rp 10.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","8,000",Reksa Dana SIDX30 berinvestasi minimum 80% dari keseluruhan nama Emiten Reksa Dana SIDX30 berinvestasi minimum 80% dari keseluruhan nama Emiten saham yang terdaftar dalam Indeks IDX30 dengan bobot minimum 80% dan saham yang terdaftar dalam Indeks IDX30 dengan bobot minimum 80% dan maksimum 120% dari bobot tiap saham pada indeks IDX30. Investor memiliki maksimum 120% dari bobot tiap saham pada indeks IDX30. Investor memiliki risiko berkurangnya nilai investasi.,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:43.884135,14
,1333,SUCORINVEST KAHURIPAN MONEY MARKET FUND,IDN000445608,,"Sucorinvest Asset Management, PT","Bank Pembangunan Daerah Jawa Barat Dan Banten, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.272,0458","0,04%","0,09%","0,29%","0,40%","1,24%","2,26%","3,13%","4,32%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82.859.524.181,91","65.325.087,26",23-Sep-2020,Agt-2026,,,,,,-,-,-,-,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:43.884145,14
,1334,SUCORINVEST MAXI FUND,IDN000183407,,"Sucorinvest Asset Management, PT",PT Bank HSBC Indonesia,Saham,Konvensional,IDR,Tidak,"2.700,9900","-0,59%","-3,03%","-1,02%","-0,42%","8,16%","2,60%","-0,75%","37,14%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.231.033.438.845,00","451.109.322,48",01-Okt-2014,Agt-2026,,Maks 3.50%,"Rp 100,000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","8,000",Strategi Reksa Dana SMF fokus berinvestasi pada saham-saham berkapitalisasi kecil - menengah. Investor memiliki risiko atas likuiditas portofolio saham kecil - menengah. Investor memiliki risiko atas likuiditas portofolio saham tersebut dan risiko berkurangnya nilai investasi.,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:43.884156,14
,1335,SUCORINVEST MONEY MARKET FUND,IDN000183902,,"Sucorinvest Asset Management, PT",PT Bank HSBC Indonesia,Pasar Uang,Konvensional,IDR,Tidak,"1.992,8100","0,05%","0,10%","0,30%","0,41%","1,10%","2,08%","2,94%","4,36%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.711.789.115.668,00","4.887.833.702,01",20-Okt-2014,Agt-2026,,Max 3.50%,"Rp 100,000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","2,000",Reksa dana SMMF berinvestasi 100% pada instrumen pasar uang dalam negeri &/ Reksa dana SMMF berinvestasi 100% pada instrumen pasar uang dalam negeri &/ deposito &/ efek bersifat utang yang memiliki jangka waktu dan/atau sisa jatuh deposito &/ efek bersifat utang yang memiliki jangka waktu dan/atau sisa jatuh tempo tidak lebih dari setahun. Investor memiliki risiko perubahan tingkat suku tempo tidak lebih dari setahun. Investor memiliki risiko perubahan tingkat suku bunga.,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:43.884167,14
,1336,SUCORINVEST MONEY MARKET USD,IDN000539806,,"Sucorinvest Asset Management, PT",PT Bank HSBC Indonesia,Pasar Uang,Konvensional,USD,Tidak,"1,082900","0,04%","0,10%","0,28%","0,37%","0,96%","1,87%","2,64%","3,58%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.168.524,60","16.783.352,82",07-Jun-2024,Agt-2026,,Maksimum 1.5%,USD 100,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","2,000",Reksa dana SMMUSD berinvestasi 100% pada instrumen pasar uang dalam negeri Reksa dana SMMUSD berinvestasi 100% pada instrumen pasar uang dalam negeri &/ deposito &/ efek bersifat utang yang memiliki jangka waktu dan/atau sisa &/ deposito &/ efek bersifat utang yang memiliki jangka waktu dan/atau sisa jatuh tempo tidak lebih dari setahun. Investor memiliki risiko perubahan tingkat jatuh tempo tidak lebih dari setahun. Investor memiliki risiko perubahan tingkat suku bunga.,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:43.884183,14
,1337,SUCORINVEST MONTHLY INCOME FUND KELAS A,IDN000470101,,"Sucorinvest Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Ya,"1.085,5900","0,02%","-0,41%","-0,34%","-0,22%","-0,36%","-1,54%","-2,14%","-1,73%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.000.890.697.768,38","3.672.799.206,03",08-Okt-2021,Agt-2026,,Maks 2.00%,"Rp 10,000,000.-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","3,000",Reksa Dana SMIF-B mengalokasikan efek hutang pada obligasi &/ sukuk jangka Reksa Dana SMIF-B mengalokasikan efek hutang pada obligasi &/ sukuk jangka pendek hingga menengah baik yang diterbitkan oleh Negara Republik Indonesia pendek hingga menengah baik yang diterbitkan oleh Negara Republik Indonesia dan/atau korporasi dalam mata uang Rupiah. Investor memiliki risiko atas dan/atau korporasi dalam mata uang Rupiah. Investor memiliki risiko atas likuiditas portofolio dan perubahan tingkat suku bunga.,21-Sep-2026,"1.374,1112","0,02%","0,06%","0,13%","0,25%","1,05%","1,25%","2,95%","4,82%",,,,,"1.328,9400","0,01%","0,05%","0,11%","0,21%","0,87%","1,03%","1,67%","3,25%",,,,,2026-09-22T13:59:43.884194,14
,1338,SUCORINVEST MONTHLY INCOME FUND KELAS B,IDN000576600,,"Sucorinvest Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Ya,"988,5000","0,02%","-0,46%","-0,39%","-0,26%","-0,49%",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.889.510.516,67","1.904.071,51",28-Apr-2026,Agt-2026,,,,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","3,000",Reksa Dana SMIF-B mengalokasikan efek hutang pada obligasi &/ sukuk jangka Reksa Dana SMIF-B mengalokasikan efek hutang pada obligasi &/ sukuk jangka pendek hingga menengah baik yang diterbitkan oleh Negara Republik Indonesia pendek hingga menengah baik yang diterbitkan oleh Negara Republik Indonesia dan/atau korporasi dalam mata uang Rupiah. Investor memiliki risiko atas dan/atau korporasi dalam mata uang Rupiah. Investor memiliki risiko atas likuiditas portofolio dan perubahan tingkat suku bunga.,21-Sep-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1.008,9500","0,02%","0,06%","0,13%","0,25%","1,05%","0,00%","0,00%","0,00%",,,,,2026-09-22T13:59:43.884205,14
,1339,SUCORINVEST PHEI AAA CORPORATE BOND FUND,IDN000555109,,"Sucorinvest Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.091,6739","0,05%","0,16%","0,31%","0,38%","1,52%","2,89%","3,56%","5,44%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.564.431.373,80","15.219.914,80",19-Mei-2025,Agt-2026,,Maks. 2.00% p.a.,"Rp 1.000.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","3,000","Reksa dana SPAAAF berinvestasi minimum 80% pada efek bersifat utang yang Reksa dana SPAAAF berinvestasi minimum 80% pada efek bersifat utang yang terdaftar pada Indeks Sucorinvest PHEI AAA Corporate Bond Index, yang terdaftar pada Indeks Sucorinvest PHEI AAA Corporate Bond Index, yang dikombinasikan dengan penempatan pada EBU korporasi dengan rating AAA &/ dikombinasikan dengan penempatan pada EBU korporasi dengan rating AAA &/ SBN &/ SBSN &/ deposito. Investor memiliki risiko atas likuiditas portofolio dan SBN &/ SBSN &/ deposito. Investor memiliki risiko atas likuiditas portofolio dan berkurangnya nilai investasi.",21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:43.884216,14
,1340,SUCORINVEST PREMIUM FUND KELAS A,IDN000170305,,"Sucorinvest Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Campuran,Konvensional,IDR,Tidak,"1.763,0992","0,02%","0,01%","0,10%","0,26%","1,44%","1,54%","2,63%","5,22%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"932.606.159.133,21","529.496.871,01",27-Jan-2014,Agt-2026,,Maks 3.5%,Rp 100.000.000.- (seratus juta Rupiah),31-Agt-2026,31-Agt-2026,"100,00%","0,00%","4,000","Reksa dana SPF-A berinvestasi pada kombinasi saham berkapitalisasi besar, Reksa dana SPF-A berinvestasi pada kombinasi saham berkapitalisasi besar, menengah hingga kecil, instrumen pasar uang dalam negeri dan mayoritas pada menengah hingga kecil, instrumen pasar uang dalam negeri dan mayoritas pada obligasi &/ sukuk berdurasi pendek hingga menengah yang diterbitkan dalam obligasi &/ sukuk berdurasi pendek hingga menengah yang diterbitkan dalam rupiah oleh Pemerintah &/ korporasi. Investor memiliki risiko atas berkurangnya rupiah oleh Pemerintah &/ korporasi. Investor memiliki risiko atas berkurangnya nilai investasi dan risiko likuiditas.",21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:43.884226,14
,1341,SUCORINVEST PREMIUM SOVEREIGN BALANCED FUND KELAS A,IDN000548906,,"Sucorinvest Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Campuran,Konvensional,IDR,Ya,"1.073,0165","0,04%","-0,36%","-0,07%","0,09%","0,36%","0,56%","0,50%","2,51%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"650.857.480.172,01","606.139.414,23",19-Mar-2025,Agt-2026,,Maks. 3.50% p.a.,"Rp 10,000,000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000","Reksa dana SPSBF berinvestasi pada kombinasi efek ekuitas, efek hutang, dan Reksa dana SPSBF berinvestasi pada kombinasi efek ekuitas, efek hutang, dan instrumen pasar uang dalam negeri &/ deposito dengan ketentuan min. 50% dari instrumen pasar uang dalam negeri &/ deposito dengan ketentuan min. 50% dari keseluruhan Efek Hutang tersebut diinvestasikan pada Efek Hutang yang keseluruhan Efek Hutang tersebut diinvestasikan pada Efek Hutang yang diterbitkan oleh Pemerintah RI. Investor memiliki risiko atas likuiditas portofolio diterbitkan oleh Pemerintah RI. Investor memiliki risiko atas likuiditas portofolio dan berkurangnya nilai investasi",21-Sep-2026,"1.178,7629","0,04%","0,14%","0,43%","0,59%","1,86%","3,59%","6,13%","9,73%",,,,,"1.161,5165","0,04%","0,13%","0,40%","0,55%","1,73%","3,37%","4,76%","8,20%",,,,,2026-09-22T13:59:43.884237,14
,1342,SUCORINVEST PROTEKSI 48,,,"Sucorinvest Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.008,4091","-1,78%","-1,60%","-1,31%","-1,22%","-1,70%","-2,98%","-3,07%","-5,53%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"239.818.090.754,49","234.713.615,70",18-Okt-2024,Agt-2026,,,,,,-,-,-,-,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:43.884248,14
,1343,SUCORINVEST PROTEKSI 49,IDN000546702,,"Sucorinvest Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.049,5082","0,05%","0,13%","0,23%","0,63%","0,47%","-2,00%","-3,47%","-4,01%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.580.286.291,76","17.744.632,50",04-Nov-2024,Agt-2026,,Maks. 3%,"Rp 5.000.000,-",,,-,-,-,-,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:43.884259,14
,1344,SUCORINVEST PROTEKSI 50,,,"Sucorinvest Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.052,8788","0,05%","0,14%","0,26%","0,68%","0,54%","-1,79%","-3,21%","-3,69%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.219.841.694,10","17.350.000,00",04-Feb-2025,Agt-2026,,,,,,-,-,-,-,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:43.884270,14
,1345,SUCORINVEST PROTEKSI 51,,,"Sucorinvest Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.030,4918","0,05%","0,20%","0,35%","0,32%","0,96%","-0,48%","-3,03%","-3,59%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"313.454.331.354,14","305.246.500,00",26-Jun-2025,Agt-2026,,,,,,-,-,-,-,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:43.884280,14
,1346,SUCORINVEST PROTEKSI 53,,,"Sucorinvest Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.005,8607","0,04%","0,09%","0,27%","0,40%","-1,02%","0,18%","0,08%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.544.863.351.256,18","1.540.018.000,00",19-Nov-2025,Agt-2026,,,,,,-,-,-,-,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:43.884291,14
,1347,SUCORINVEST PROTEKSI 54,,,"Sucorinvest Asset Management, PT","Bank OCBC NISP, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.004,5350","0,04%","0,09%","0,28%","0,41%","-1,13%","0,09%","0,30%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500.881.954.312,56","500.002.100,00",17-Des-2025,Agt-2026,,,,,,-,-,-,-,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:43.884302,14
,1348,SUCORINVEST PROTEKSI 55,IDN000583101,,"Sucorinvest Asset Management, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.035,8747","0,06%","0,48%","0,91%","0,96%",-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.848.754.314,60","32.975.000,00",22-Jun-2026,Agt-2026,,,,,,-,-,-,-,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:43.884312,14
,1349,SUCORINVEST SAHAM DINAMIS,IDN000218005,,"Sucorinvest Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Konvensional,IDR,Tidak,"1.146,8998","-0,33%","-1,32%","-2,03%","-1,41%","0,62%","-2,80%","-21,08%","-7,06%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59.324.199.570,51","50.676.185,46",19-Okt-2015,Agt-2026,,4%,"Rp 100,000,000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","8,000","Reksa dana SSD berinvestasi pada kombinasi saham berkapitalisasi besar, menengah hingga kecil. Investor memiliki risiko atas berkurangnya nilai investasi menengah hingga kecil. Investor memiliki risiko atas berkurangnya nilai investasi dan risiko likuiditas.",21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:43.884322,14
,1350,SUCORINVEST SHARIA BALANCED FUND,IDN000389400,,"Sucorinvest Asset Management, PT",PT Bank HSBC Indonesia,Campuran,Sharia,IDR,Tidak,"1.273,0500","0,02%","0,01%","0,08%","0,26%","2,25%","3,03%","4,29%","7,38%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.700.044.806.332,00","1.336.523.804,62",23-Mei-2019,Agt-2026,,Maks. 4.00% p.a,"Rp 100,000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","4,000",Alokasi efek baik ekuitas syariah dan efek syariah berpendapatan tetap termasuk Alokasi efek baik ekuitas syariah dan efek syariah berpendapatan tetap termasuk sukuk akan diinvestasikan sesuai dengan filosofi investasi Sucorinvest Asset sukuk akan diinvestasikan sesuai dengan filosofi investasi Sucorinvest Asset Management dan sesuai dengan Kebijakan Investasi dan Prinsip Syariah di Pasar Management dan sesuai dengan Kebijakan Investasi dan Prinsip Syariah di Pasar Modal yang tercantum pada Daftar Efek Syariah (DES). Investor memiliki risiko Modal yang tercantum pada Daftar Efek Syariah (DES). Investor memiliki risiko atas berkurangnya nilai investasi dan risiko likuiditas.,21-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-22T13:59:43.884329,14
