_empty_0,No,Reksadana,ISIN Code,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Dalam Negeri (%),Luar Negeri (%),Nilai Risiko,Catatan Risiko,Last Update,NAB (Div.Reinvest),1 Hari (%) (Div.Reinvest),1 Minggu (%) (Div.Reinvest),MtD (%) (Div.Reinvest),1 Bulan (%) (Div.Reinvest),3 Bulan (%) (Div.Reinvest),6 Bulan (%) (Div.Reinvest),YtD (%) (Div.Reinvest),1 Tahun (%) (Div.Reinvest),3 Tahun (%) (Div.Reinvest),5 Tahun (%) (Div.Reinvest),10 Tahun (%) (Div.Reinvest),Inception (%) (Div.Reinvest),NAB (Div.Tunai),1 Hari (%) (Div.Tunai),1 Minggu (%) (Div.Tunai),MtD (%) (Div.Tunai),1 Bulan (%) (Div.Tunai),3 Bulan (%) (Div.Tunai),6 Bulan (%) (Div.Tunai),YtD (%) (Div.Tunai),1 Tahun (%) (Div.Tunai),3 Tahun (%) (Div.Tunai),5 Tahun (%) (Div.Tunai),10 Tahun (%) (Div.Tunai),Inception (%) (Div.Tunai),scraped_at,page_number
,1212,SEMESTA DANA MAXIMA,IDN000005709,,"Semesta Aset Manajemen, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"11.229,5496","0,44%","0,41%","1,94%","6,24%","15,16%","7,00%","-1,78%","19,62%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.976.949.131,68","633.371,23",08-Okt-2004,Agt-2026,,Max 2.5%,Rp 100.000.- (seratus ribu Rupiah),29-Des-2022,30-Des-2022,-,-,-,-,09-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-10T13:27:12.826684,13
,1213,SEMESTA DANA OBLIGASI I,IDN000446408,,"Semesta Aset Manajemen, PT","Bank Negara Indonesia, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.314,9782","0,02%","0,18%","0,22%","0,43%","1,90%","3,10%","4,40%","6,29%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39.563.512.326,79","30.153.568,39",07-Okt-2020,Agt-2026,,,,,,-,-,-,-,09-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-10T13:27:12.826688,13
,1214,SEMESTA DANA SAHAM,IDN000173804,,"Semesta Aset Manajemen, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Tidak,"1.331,2503","0,55%","0,69%","2,18%","8,48%","22,06%","8,78%","-2,31%","26,32%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.794.432.786,63","7.517.374,29",20-Mar-2014,Agt-2026,,Maks 3%,"IDR 100,000",29-Des-2022,30-Des-2022,-,-,-,-,09-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-10T13:27:12.826693,13
,1215,SEMESTA PROTEKSI 2,,,"Semesta Aset Manajemen, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.024,1531","0,02%","0,13%","-0,30%","-0,31%","-1,76%","-3,09%","-3,77%","-3,20%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.326.436.420,75","12.000.000,00",03-Okt-2024,Agt-2026,,,,,,-,-,-,-,09-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-10T13:27:12.826698,13
,1216,SEQUIS BALANCE ULTIMA,IDN000249406,,"Sequis Aset Manajemen, PT",PT Bank HSBC Indonesia,Campuran,Konvensional,IDR,Tidak,"1.209,9406","0,20%","1,02%","0,84%","1,87%","6,93%","-1,38%","-5,31%","0,63%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.572.476.817,31","16.311.988,05",08-Sep-2016,Agt-2026,,Maks 2.50%,Rp. 100.000,31-Agt-2026,31-Agt-2026,-,-,"4,000","Reksa Dana Sequis Balance Ultima berinvestasi pada saham  berkapitalisasi sedang hingga besar, pada obligasi dan  juga sebagian kecil pada deposito. Investasi pada Reksa Dana ini mengandung risiko antara lain risiko berkurangnya nilai aktiva bersih  Unit Penyertaan karena kondisi pasar, risiko likuiditas serta risiko wanprestasi(default/gagal bayar) yang dialami oleh emiten yang  terdapat dalam portofolio Reksa Dana. Dengan demikian, Reksa Dana ini sesuai dengan investor yang memiliki profil risiko menengah  hingga tinggi.",09-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-10T13:27:12.826703,13
,1217,SEQUIS BOND OPTIMA,IDN000249307,,"Sequis Aset Manajemen, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,IDR,Tidak,"1.570,1480","0,03%","0,33%","-0,19%","1,44%","2,87%","-0,43%","-2,13%","0,46%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54.684.099.446,50","34.759.815,18",08-Sep-2016,Agt-2026,,Maks 2.00%,Rp 100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","2,000","Reksa Dana Sequis Bond Optima mayoritas berinvestasi pada obligasi Pemerintah Republik Indonesia dan/atau  obligasi korporasi. Investasi pada Reksa Dana ini mengandung  risiko antara lain risiko likuiditas dan juga risiko wanprestasi  (default/gagal bayar) yang dialami oleh emiten yang terdapat dalam portofolio Reksa Dana. Dengan demikian, Reksa Dana ini sesuai  dengan investor yang memiliki profil risiko menengah.",09-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-10T13:27:12.826708,13
,1218,SEQUIS EQUITY IDX30,IDN000523404,,"Sequis Aset Manajemen, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Index,IDR,Tidak,"908,4183","-0,56%","1,06%","2,34%","2,48%","14,58%","-3,26%","-11,86%","-3,43%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.723.032.288,64","12.080.427,19",28-Des-2023,Agt-2026,,Maksimum 1.5%,"Rp10.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000","Reksa Dana Indeks Sequis Equity IDX 30 berinvestasi pada saham-saham berkapitalisasi besar. Investasi pada Reksa  Dana ini mengandung risiko antara lain risiko berkurangnya nilai aktiva bersih Unit Penyertaan karena kondisi pasar serta risiko likuiditas.  Dengan demikian, Reksa Dana ini sesuai dengan investor yang memiliki profil risiko tinggi",09-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-10T13:27:12.826713,13
,1219,SEQUIS EQUITY INDONESIA,IDN000247509,,"Sequis Aset Manajemen, PT",PT Bank HSBC Indonesia,Saham,Konvensional,IDR,Tidak,"817,8587","0,31%","2,42%","3,41%","6,68%","20,13%","2,13%","-6,83%","-2,71%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.774.316.529,53","25.002.975,16",25-Agt-2016,Agt-2026,,Maks 3.00%,Rp. 100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000","Reksa Dana Sequis Equity Indonesia mayoritas berinvestasi pada saham  berkapitalisasi kecil, sedang hingga saham  berkapitalisasi besar. Investasi pada Reksa Dana ini mengandung risiko antara lain risiko berkurangnya nilai aktiva bersih Unit Penyertaan  karena kondisi pasar serta risiko likuiditas. Dengan demikian, Reksa Dana ini sesuai dengan investor yang memiliki profil risiko tinggi.",09-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-10T13:27:12.826718,13
,1220,SEQUIS EQUITY MAXIMA,IDN000247400,,"Sequis Aset Manajemen, PT","Bank Permata, Tbk, PT",Saham,Konvensional,IDR,Tidak,"796,4485","0,19%","2,11%","2,03%","3,27%","15,56%","-0,44%","-7,85%","-4,19%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"236.771.649.930,25","303.303.247,01",25-Agt-2016,Agt-2026,,Maks 3.00%,Rp 100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000","Reksa Dana Sequis Equity Maxima mayoritas berinvestasi pada saham-saham berkapitalisasi sedang hingga besar.  Investasi pada Reksa Dana ini mengandung risiko antara lain risiko berkurangnya nilai aktiva bersih Unit Penyertaan karena kondisi pasar  serta risiko likuiditas. Dengan demikian, Reksa Dana ini sesuai dengan investor yang memiliki profil risiko tinggi.",09-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-10T13:27:12.826721,13
,1221,SEQUIS LIQUID PRIMA,IDN000249604,,"Sequis Aset Manajemen, PT","Bank Permata, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.542,8122","0,01%","0,11%","0,12%","0,46%","1,21%","2,11%","2,84%","4,19%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"432.727.751.311,27","280.637.808,68",08-Sep-2016,Agt-2026,,Maks 1.50%,Rp.100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","1,000","Reksa Dana Sequis Liquid Prima berinvestasi pada obligasi dengan jatuh tempo tidak lebih dari 1 (satu) tahun dan  juga pada deposito. Investasi pada Reksa Dana ini mengandung risiko antara lain risiko likuiditas.Dengan demikian, Reksa Dana ini sesuai  dengan investor yang memiliki profil risiko rendah.",09-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-10T13:27:12.826725,13
,1222,SEQUIS LIQUID PRIMA II,IDN000481702,,"Sequis Aset Manajemen, PT","KEB Hana Bank Indonesia, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.228,4646","0,02%","0,11%","0,13%","0,49%","1,27%","2,39%","3,27%","4,84%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"352.836.361.152,12","287.597.992,42",26-Apr-2022,Agt-2026,,Maksimum 1.5%,"Rp 1.000.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","1,000","Reksa Dana Sequis Liquid Prima II berinvestasi pada obligasi dengan jatuh tempo tidak lebih dari 1 (satu) tahun dan  atau juga pada deposito. Investasi pada Reksa Dana ini mengandung risiko antara lain risiko likuiditas. Dengan demikian, Reksa Dana ini  sesuai dengan investor yang memiliki profil risiko rendah.",09-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-10T13:27:12.826728,13
,1223,SEQUIS LIQUID PRIMA III,,,"Sequis Aset Manajemen, PT","KEB Hana Bank Indonesia, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.027,2863","0,00%","0,00%","0,00%","-0,01%","0,95%","2,06%",-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.485.202,98","9.232,96",12-Jan-2026,Agt-2026,,,,31-Agt-2026,31-Agt-2026,-,-,"1,000","Reksa Dana Sequis Liquid Prima III berinvestasi pada obligasi dengan jatuh tempo tidak lebih dari 1 (satu) tahun dan  atau juga pada deposito. Investasi pada Reksa Dana ini mengandung risiko antara lain risiko likuiditas. Dengan demikian, Reksa Dana ini  sesuai dengan investor yang memiliki profil risiko rendah.",09-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-10T13:27:12.826732,13
,1224,SEQUIS PENDAPATAN MANTAP,IDN000367802,,"Sequis Aset Manajemen, PT","Bank Permata, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.251,5083","0,03%","0,63%","-0,22%","1,27%","2,33%","-1,39%","-4,15%","-2,47%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"169.641.253.793,57","135.258.595,60",15-Nov-2018,Agt-2026,,Maksimum 5 %,"Rp 100.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","2,000","Reksa Dana Sequis Pendapatan Mantap mayoritas berinvestasi pada obligasi Pemerintah Republik Indonesia  dan/atau obligasi korporasi. Investasi pada Reksa Dana ini mengandung  risiko antara lain risiko likuiditas dan juga risiko wanprestasi  (default/gagal bayar) yang dialami oleh emiten yang terdapat dalam portofolio Reksa Dana. Dengan demikian, Reksa Dana ini sesuai  dengan investor yang memiliki profil risiko menengah",09-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-10T13:27:12.826735,13
,1225,SEQUIS PENDAPATAN STABIL,IDN000241809,,"Sequis Aset Manajemen, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Tidak,"1.927,7124","0,05%","0,42%","0,08%","1,85%","2,40%","-0,09%","-0,83%","2,25%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"137.387.050.250,65","71.322.949,61",13-Jun-2016,Agt-2026,,Maksimum 2.5%,"Rp.10.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","2,000","Reksa Dana Sequis Pendapatan Stabil mayoritas berinvestasi pada obligasi Pemerintah Republik Indonesia dan/atau  obligasi korporasi. Investasi pada Reksa Dana ini mengandung  risiko antara lain risiko likuiditas dan juga risiko wanprestasi  (default/gagal bayar) yang dialami oleh emiten yang terdapat dalam portofolio Reksa Dana. Dengan demikian, Reksa Dana ini sesuai  dengan investor yang memiliki profil risiko menengah.",09-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-10T13:27:12.826739,13
,1226,SEQUIS PENDAPATAN TETAP,IDN000353000,,"Sequis Aset Manajemen, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Tidak,"1.744,9064","0,10%","0,40%","-0,19%","2,01%","2,37%","-0,92%","-1,86%","2,10%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"708.454.172.000,23","405.224.471,43",27-Agt-2018,Agt-2026,,Maks. 2.50%,"Rp10.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","2,000","Reksa Dana Sequis Pendapatan Tetap mayoritas berinvestasi pada obligasi Pemerintah Republik Indonesia dan/atau  obligasi korporasi. Investasi pada Reksa Dana ini mengandung  risiko antara lain risiko likuiditas dan juga risiko wanprestasi  (default/gagal bayar) yang dialami oleh emiten yang terdapat dalam portofolio Reksa Dana. Dengan demikian, Reksa Dana ini sesuai  dengan investor yang memiliki profil risiko menengah.",09-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-10T13:27:12.826742,13
,1227,SEQUIS PROTEKSI BERLIAN,,,"Sequis Aset Manajemen, PT","Bank Permata, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"987,5734","-1,34%","-1,17%","-1,46%","-0,62%","0,85%","-2,29%","-3,21%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50.481.785.960,69","50.372.000,00",26-Sep-2025,Agt-2026,,,,,,-,-,-,-,09-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-10T13:27:12.826746,13
,1228,SEQUIS PROTEKSI GEMILANG II,IDN000383601,,"Sequis Aset Manajemen, PT",STANDARD CHARTERED BANK - CUSTODY,Terproteksi,Konvensional,IDR,Ya,"978,6241","0,02%","0,11%","0,15%","-0,17%","0,80%","-0,31%","0,13%","-0,53%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"561.883.764.123,29","575.000.000,00",11-Mar-2019,Agt-2026,,,,,,-,-,-,-,09-Sep-2026,"1.280,8573","0,02%","0,11%","0,15%","1,98%","2,97%","21,46%","22,85%","25,13%",,,,,"1.080,8841","0,02%","0,10%","0,13%","0,49%","1,38%","2,77%","3,88%","5,69%",,,,,2026-09-10T13:27:12.826749,13
,1229,SEQUIS PROTEKSI HARMONIS,IDN000581402,,"Sequis Aset Manajemen, PT","Bank OCBC NISP, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.024,7388","0,02%","0,11%","0,14%","0,50%","1,41%",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"511.675.912.625,47","500.000.910,00",01-Apr-2026,Agt-2026,,,,,,-,-,-,-,09-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-10T13:27:12.826753,13
,1230,SEQUIS PROTEKSI RUBY 1,,,"Sequis Aset Manajemen, PT","Bank Permata, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.006,5927","0,06%","0,22%","0,07%","0,72%","0,47%","-1,40%","-0,94%","-1,57%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.313.711.899,33","33.120.177,00",15-Jan-2025,Agt-2026,,,,,,-,-,-,-,09-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-10T13:27:12.826757,13
,1231,SETIABUDI DANA CAMPURAN,IDN000302106,,"Setiabudi Investment Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"1.702,1352","0,34%","2,30%","2,55%","4,60%","16,66%","1,67%","3,34%","9,75%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71.351.243.056,97","42.987.296,99",25-Sep-2017,Agt-2026,,Maks 3.00%,"Rp. 100.000,-",31-Agt-2026,31-Agt-2026,-,-,"6,000","This mutual fund invests in stocks and corporate bonds with a larger portion of investment in stocks than bonds. Investors may consider the risk of price fluctuations on the portfolio's stocks as well as the repayment capability of these corporate bonds' issuers. Investment risks which may arise include: risk of decrease in the NAV per Unit Participation, risk of changes in economic and political conditions, liquidity risk, risk of dissolution and liquidation, risk of changes in regulations and taxation, risk of default, foreign exchange risk.",09-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-10T13:27:12.826760,13
,1232,SETIABUDI DANA KOMBINASI DINAMIS,IDN000281201,,"Setiabudi Investment Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"1.220,1279","-0,10%","0,37%","0,01%","1,88%","3,05%","1,20%","-0,22%","3,56%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"274.843.014.546,98","225.282.539,91",09-Mar-2017,Agt-2026,,Maks. 2%,"Rp. 500.000.000,- (lima ratus juta Rupiah)",30-Mei-2024,31-Mei-2024,-,-,-,-,09-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-10T13:27:12.826764,13
,1233,SETIABUDI DANA KOMBINASI OPTIMA,IDN000477205,,"Setiabudi Investment Management, PT","KEB Hana Bank Indonesia, PT",Campuran,Konvensional,IDR,Tidak,"1.240,6347","0,21%","2,00%","3,12%","5,15%","12,76%","0,02%","-3,55%","4,52%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.296.330.224,72","7.726.959,23",05-Jan-2022,Agt-2026,,Max. 3.0%,,31-Agt-2026,31-Agt-2026,-,-,"6,000","This mutual fund invests in stocks and corporate bonds with a larger portion of investment in stocks than bonds. Investors may consider the risk of price fluctuations on the portfolio's stocks as well as the repayment capability of these corporate bonds' issuers. Investment risks which may arise include: risk of decrease in the NAV per Unit Participation, credit risk, risk of changes in regulations, liquidity risk, risk of dissolution and liquidation, risk of changes in economic and political conditions (market risk), currency risk.",09-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-10T13:27:12.826768,13
,1234,SETIABUDI DANA OBLIGASI OPTIMAL,IDN000326006,,"Setiabudi Investment Management, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Ya,"1.290,3186","-0,03%","0,19%","-0,09%","1,07%","-0,24%","-1,41%","-4,03%","-1,84%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32.537.432.136,17","25.193.847,67",19-Feb-2018,Agt-2026,,Max. 1.5%,"Rp 500.000, -",31-Agt-2026,31-Agt-2026,-,-,"2,000","This Mutual Fund invests in bonds, particularly in government issued bonds of which risk profile is moderate. Investors may consider the repayment capability of each of these bonds' issuers. Investment risks which may arise include: risk of decrease in the NAV per Unit Participation, risk of changes in economic and political conditions, liquidity risk, risk of dissolution and liquidation, risk of changes in regulations and taxation, risk of default, foreign exchange risk.",09-Sep-2026,"1.593,3255","-0,03%","0,19%","-0,09%","1,07%","2,03%","0,83%","0,55%","2,84%",,,,,"1.561,8105","-0,03%","0,16%","-0,08%","0,88%","1,68%","0,67%","0,44%","2,41%",,,,,2026-09-10T13:27:12.826772,13
,1235,SETIABUDI DANA OBLIGASI PLUS,IDN000289402,,"Setiabudi Investment Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.891,2845","0,03%","0,30%","0,33%","1,01%","2,97%","2,71%","3,35%","5,90%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"139.636.584.907,63","74.071.792,21",11-Jul-2017,Agt-2026,,Maks 1.5%,"Rp. 10.000.000,- (sepuluh juta Rupiah)",31-Agt-2026,31-Agt-2026,-,-,"2,000","This Mutual Fund has the largest investment portion in corporate bonds and is categorized as low to moderate risk. Investors may consider the repayment capability of each of these corporate bonds’ issuers. Investment risks which may arise include: risk of decrease in the NAV per Unit Participation, risk of changes in economic and political conditions, liquidity risk, risk of dissolution and liquidation, risk of changes in regulations and taxation, risk of default, foreign exchange risk.",09-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-10T13:27:12.826775,13
,1236,SETIABUDI DANA OBLIGASI ULTIMA,IDN000369204,,"Setiabudi Investment Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.625,3498","0,00%","0,15%","0,10%","0,66%","2,39%","2,80%","3,19%","5,40%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85.331.642.334,82","52.552.696,09",31-Jan-2019,Agt-2026,,"Maks. 1,50%",,,,-,-,-,-,09-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-10T13:27:12.826779,13
,1237,SETIABUDI DANA OBLIGASI UNGGULAN,IDN000289006,,"Setiabudi Investment Management, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.725,2767","0,04%","0,34%","0,05%","1,21%","2,19%","1,26%","1,08%","3,52%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"722.904.379.179,16","419.226.466,88",05-Jun-2017,Agt-2026,,"Maks. 1,50%",,,,-,-,-,-,09-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-10T13:27:12.826782,13
,1238,SETIABUDI DANA PASAR UANG,IDN000273109,,"Setiabudi Investment Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.643,1349","0,02%","0,11%","0,14%","0,53%","1,36%","2,57%","3,55%","5,19%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"539.899.092.947,73","329.047.963,50",19-Jan-2017,Agt-2026,,Maks 1.00%,Rp. 10.000,31-Agt-2026,31-Agt-2026,-,-,"1,000","This Mutual Fund invests in money market financial instruments with investment period of less than 1 (one) year and is categorized as low risk. Investors may consider the repayment capability of these money market financial instruments' issuers. Investment risks that may arise include: risk of decrease in the NAV per Unit Participation, risk of changes in economic and political conditions, liquidity risk, risk of dissolution & liquidation, risk of changes in regulations & taxation, risk of default.",09-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-10T13:27:12.826786,13
,1239,SETIABUDI DANA PASAR UANG LIKUID,IDN000461407,,"Setiabudi Investment Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.095,8655","0,02%","0,12%","0,16%","0,53%","1,28%","2,72%","3,69%","5,33%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.726.603.897,02","9.803.871,84",03-Nov-2021,Agt-2026,,"Maks. 1,00%",,,,-,-,-,-,09-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-10T13:27:12.826790,13
