_empty_0,No,Reksadana,ISIN Code,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Dalam Negeri (%),Luar Negeri (%),Nilai Risiko,Catatan Risiko,Last Update,NAB (Div.Reinvest),1 Hari (%) (Div.Reinvest),1 Minggu (%) (Div.Reinvest),MtD (%) (Div.Reinvest),1 Bulan (%) (Div.Reinvest),3 Bulan (%) (Div.Reinvest),6 Bulan (%) (Div.Reinvest),YtD (%) (Div.Reinvest),1 Tahun (%) (Div.Reinvest),3 Tahun (%) (Div.Reinvest),5 Tahun (%) (Div.Reinvest),10 Tahun (%) (Div.Reinvest),Inception (%) (Div.Reinvest),NAB (Div.Tunai),1 Hari (%) (Div.Tunai),1 Minggu (%) (Div.Tunai),MtD (%) (Div.Tunai),1 Bulan (%) (Div.Tunai),3 Bulan (%) (Div.Tunai),6 Bulan (%) (Div.Tunai),YtD (%) (Div.Tunai),1 Tahun (%) (Div.Tunai),3 Tahun (%) (Div.Tunai),5 Tahun (%) (Div.Tunai),10 Tahun (%) (Div.Tunai),Inception (%) (Div.Tunai),scraped_at,page_number
,1120,RDSPT PNM PEMBIAYAAN MIKRO BUMN SERI XX,,,"PNM Investment Management, PT","KEB Hana Bank Indonesia, PT",Penyertaan Terbatas,Sharia,IDR,Tidak,"1.002,5875","0,02%","0,12%","0,17%","-1,01%","0,00%","0,17%","-0,34%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,25-Nov-2025,,,,,,,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434300,12
,1121,RDSPT PNM PEMBIAYAAN MIKRO BUMN SERI XXI,,,"PNM Investment Management, PT","KEB Hana Bank Indonesia, PT",Penyertaan Terbatas,Sharia,IDR,Tidak,"1.004,4023","0,02%","0,11%","0,16%","-0,95%","0,00%","0,01%",-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,13-Feb-2026,,,,,,,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434311,12
,1122,RDST EASTSPRING SYARIAH BERKAH PROTEKSI 4,,,"Eastspring Investments Indonesia, PT","Bank Rakyat Indonesia, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.019,0144","0,01%","0,10%","0,14%","-0,04%","-0,09%","-0,12%","-0,07%","1,11%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"409.069.573.931,24","402.014.000,00",08-Jul-2025,Agt-2026,,,,,,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434317,12
,1123,RDST HPAM PROTEKSI PRIMA SYARIAH IV,,,"Henan Putihrai Asset Management, PT","Bank Rakyat Indonesia, Tbk, PT",Terproteksi,Sharia,IDR,Tidak,"1.019,7693","0,02%","0,16%","0,31%","1,05%","-1,21%","-2,85%","-1,41%","-2,78%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35.257.227.627,99","34.682.000,00",26-Mei-2025,Agt-2026,,,,,,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434323,12
,1124,RDT AVRIST SUKUK BERKAH 8,IDN000554706,,"Avrist Asset Management, PT","Bank Syariah Indonesia, Tbk, PT",Terproteksi,Sharia,IDR,Ya,"1.054,5014","0,02%","0,44%","0,33%","1,86%","1,87%","-1,38%","-1,66%","2,84%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47.348.418.525,93","45.049.000,00",29-Apr-2025,Agt-2026,,Maks. 2%,"Rp.1.000.000,-",31-Agt-2026,31-Agt-2026,-,-,-,-,10-Sep-2026,"1.181,9548","0,02%","0,44%","0,33%","1,86%","3,82%","0,50%","6,02%","13,01%",,,,,"1.134,5014","0,02%","0,41%","0,31%","1,73%","3,60%","0,46%","2,00%","8,52%",,,,,2026-09-11T13:25:01.434330,12
,1125,RDT BATAVIA PROTEKSI MAXIMA 60,,,"Batavia Prosperindo Aset Manajemen, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.005,8821","0,02%","0,11%","0,16%","-2,37%","-1,39%","0,12%","-1,68%","0,11%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"130.568.201.064,51","130.018.000,00",18-Feb-2025,Agt-2026,,,,,,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434336,12
,1126,RDT BRI MI PROTEKSI 107,,,"BRI Manajemen Investasi, PT","Bank Cimb Niaga, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.009,7434","0,01%","0,10%","0,14%","0,44%","-1,18%","0,15%","-1,38%","0,19%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.209.981.528.550,48","1.200.000.950,00",15-Jul-2025,Agt-2026,,,,31-Jul-2026,31-Jul-2026,"100,00%","0,00%","2,000",Reksa Dana ini memiliki tingkat risiko  menengah.,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434343,12
,1127,RDT CAPITAL OPTIMAL PROTECTED FUND 12,,,"Capital Asset Management, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.013,8193","0,33%","-0,60%","-1,25%","-2,39%","-3,18%","-1,74%","-5,39%","-5,96%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.182.136.814,20","17.710.290,93",20-Feb-2025,Agt-2026,,,,,,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434349,12
,1128,RDT HENAN SMART GROWTH PROTECTED FUND,IDN000553104,,"Henan Putihrai Asset Management, PT","Bank Rakyat Indonesia, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.012,7939","0,03%","0,17%","0,14%","0,69%","0,14%","-0,95%","-2,01%","-1,13%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120.959.207.836,58","119.600.000,00",17-Feb-2025,Agt-2026,,Maks. 3%,"Rp 10.000.000,-",,,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434355,12
,1129,RDT MANDIRI INVESTA 15,,,"Mandiri Manajemen Investasi, PT","Bank OCBC NISP, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.004,3746","0,01%","0,09%","0,13%","-1,81%","-1,05%","0,12%","-0,59%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"702.184.070.684,84","700.000.900,00",08-Okt-2025,Agt-2026,,,,,,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434361,12
,1130,RDT MANDIRI INVESTA 3,IDN000511607,,"Mandiri Manajemen Investasi, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.023,9999","0,02%","0,11%","0,15%","0,47%","1,42%","0,11%","1,21%","0,16%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"535.774.830.716,04","524.011.970,90",03-Okt-2023,Agt-2026,,,,,,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434367,12
,1131,RDT MANDIRI INVESTA 7,,,"Mandiri Manajemen Investasi, PT","Bank Cimb Niaga, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.011,7525","0,02%","0,11%","0,15%","0,48%","-1,25%","0,16%","-1,47%","0,22%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"505.102.731.975,39","500.001.000,00",11-Feb-2025,Agt-2026,,,,,,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434374,12
,1132,RDT PANIN 38,IDN000537602,,"Panin Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.007,7909","0,02%","0,02%","-0,10%","0,81%","0,04%","-2,31%","-4,71%","-2,61%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"505.827.352.537,42","501.400.000,00",28-Agt-2024,Agt-2026,,Maks. 5%,"Rp 10.000.000,-",31-Jul-2026,31-Jul-2026,"100,00%","0,00%","3,000","Terproteksi Panin 38 memiliki risiko likuiditas rendah, risiko pasar sedang, dan risiko penurunan nilai investasi sedang.",10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434380,12
,1133,RDT PANIN 43,GR003PFCPANIN043,,"Panin Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.019,2756","0,03%","0,28%","0,18%","1,13%","1,97%","-1,26%","1,93%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35.635.371.260,45","35.025.000,00",21-Okt-2025,Agt-2026,,,,31-Jul-2026,31-Jul-2026,"100,00%","0,00%","3,000","Terproteksi Panin 43 memiliki risiko likuiditas rendah, risiko pasar sedang, dan risiko penurunan nilai investasi sedang",10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434386,12
,1134,RDT PANIN SUSTAINABLE DEVELOPMENT GOALS 1,,,"Panin Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"982,7986","0,02%","0,30%","-0,13%","0,88%","0,58%","-2,84%","-3,45%","-2,73%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.086.591.945,10","10.250.000,00",07-Jul-2025,Agt-2026,,,,31-Jul-2026,31-Jul-2026,"100,00%","0,00%","3,000","Sustainable Development Goals 1 memiliki risiko likuiditas rendah, risiko pasar sedang, dan risiko penurunan nilai investasi sedang.",10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434393,12
,1135,RDT SUCORINVEST PROTEKSI 52,,,"Sucorinvest Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.071,4886","0,02%","0,12%","0,04%","-0,63%","2,97%","0,55%","-1,37%","1,69%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63.242.117.622,36","59.046.055,56",10-Jul-2025,Agt-2026,,,,29-Jan-2026,30-Jan-2026,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434399,12
,1136,RECAPITAL AMANAH,IDN000591906,,"Recapital Asset Management, PT","Bank Syariah Indonesia, Tbk, PT",Pasar Uang,Sharia,IDR,Tidak,"1.004,0876","0,01%","0,08%","0,12%","0,41%",-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25.082.585.734,10","25.011.099,94",07-Agt-2026,Agt-2026,,,,31-Agt-2026,31-Agt-2026,-,-,"2,000",Investasi pada reksadana pasar uang syariah memiliki risiko rendah mengingat mayoritas berisi TD perbankan dan efek uang dengan jangka waktu dibawah 1 tahun,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434405,12
,1137,RECAPITAL BALANCE FUND,IDN000288602,,"Recapital Asset Management, PT","Bank Mega, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"784,3107","-0,12%","0,08%","-0,14%","0,50%","1,58%","-4,22%","-4,94%","-2,49%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67.942.746.031,77","86.507.194,89",18-Jan-2017,Agt-2026,,Maks. 3%,"Rp10.000,-",31-Agt-2026,31-Agt-2026,-,-,"4,000",Investasi pada reksadana campuran memiliki risiko menengah cenderung tinggi mengingat pergerakan harga efek saham dan  obligasi yang sangat fluktuatif,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434412,12
,1138,RECAPITAL EQUITY,IDN000239803,,"Recapital Asset Management, PT","Bank Mandiri, Tbk, PT",Saham,Konvensional,IDR,Tidak,"509,6063","-1,21%","0,75%","1,79%","6,36%","16,97%","0,69%","-2,13%","8,43%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"150.214.248.035,10","300.031.503,50",18-Apr-2016,Agt-2026,,Maksimum 3%,"Rp10.000,-",31-Agt-2026,31-Agt-2026,-,-,"8,000",Investasi pada reksadana saham memiliki risiko yang relatif tinggi mengingat pergerakan harga efek saham yang sangat fluktuatif.,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434418,12
,1139,RECAPITAL MONEY MARKET LIQUID,IDN000565306,,"Recapital Asset Management, PT","Bank Mandiri, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.053,3734","0,02%","0,11%","0,15%","0,46%","1,25%","2,39%","3,36%","5,01%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.312.313.776,57","27.869.653,40",25-Agt-2025,Agt-2026,,Maksimum 1%,"Rp 10.000,-",31-Agt-2026,31-Agt-2026,-,-,"2,000",Investasi pada reksadana pasar uang memiliki risiko rendah mengingat mayoritas berisi TD perbankan dan efek uang dengan jangka waktu dibawah 1 tahun,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434425,12
,1140,RECAPITAL PENDAPATAN TETAP DANA GEMILANG,IDN000567500,,"Recapital Asset Management, PT","Bank Mandiri, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.059,6064","0,02%","0,13%","0,18%","0,61%","1,53%","1,68%","2,73%","5,51%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.962.697.210,68","16.983.210,14",25-Agt-2025,Agt-2026,,Maksimum 2%,"Rp 10.000,-",31-Agt-2026,31-Agt-2026,-,-,"4,000",Investasi pada reksadana pendapatan tetap memiliki risiko menengah mengingat pergerakan harga efek utang yang fluktuatif,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434431,12
,1141,RECAPITAL PROTEKSI CLUSTER I,,,"Recapital Asset Management, PT","Bank Mandiri, Tbk, PT",Terproteksi,Konvensional,IDR,Ya,"1.007,9124","0,01%","0,08%","0,12%","0,38%","-0,99%","0,11%","0,55%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.640.906.720.508,24","1.630.008.000,00",09-Des-2025,Agt-2026,,,,,,-,-,-,-,10-Sep-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1.029,4525","0,01%","0,08%","0,12%","0,37%","1,11%","2,25%","2,70%","0,00%",,,,,2026-09-11T13:25:01.434437,12
,1142,REKSA DANA BAHANA PENDAPATAN TETAP UTAMA 2,IDN000032802,,"Bahana TCW Investment Management, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,IDR,Tidak,"6.895,1600","-0,10%","0,18%","-0,16%","1,35%","2,89%","0,76%","-0,60%","2,60%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.900.725.679,00","1.868.060,39",22-Agt-2005,Agt-2026,,Maks. 3.00% p.a,Rp 10.000.000,30-Jun-2026,30-Jun-2026,"100,00%","0,00%","3,000",Toleran terhadap investasi dan risiko tinggi namun ingin  menghindari fluktuasi harga dalam jangka waktu tiga  hingga lima tahun.,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434444,12
,1143,REKSA DANA MANULIFE SYARIAH SEKTORAL AMANAH KELAS A,IDN000076205,,"Manulife Aset Manajemen Indonesia, PT",PT Bank HSBC Indonesia,Saham,Sharia,IDR,Tidak,"3.454,6400","-1,19%","0,62%","1,33%","5,84%","15,66%","-5,19%","-7,38%","4,29%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"176.119.164.061,00","51.659.208,50",21-Jan-2009,Agt-2026,,max 2.5%,Rp. 100.000,31-Agt-2026,31-Agt-2026,-,-,"8,000",Rendah: Reksa dana ini memiliki pergerakan yang relatif stabil dengan potensi  pertumbuhan terbatas. Sedang: Reksa dana ini memiliki pergerakan rendah hingga  sedang dengan potensi pertumbuhan sedang. Tinggi: Reksa dana ini memiliki  pergerakan relatif fluktuatif dengan potensi hasil relatif tinggi.,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434450,12
,1144,REKSA DANA PENYERTAAN TERBATAS BAHANA CONSTRUCTION FUND II,,,"Bahana TCW Investment Management, PT","Bank Pembangunan Daerah Jawa Barat Dan Banten, Tbk, PT",Penyertaan Terbatas,Konvensional,IDR,Tidak,"1.016,6500","0,03%","0,17%","0,24%","0,71%","0,00%","0,02%","1,70%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,30-Sep-2025,,,,,,,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434456,12
,1145,REKSA DANA PENYERTAAN TERBATAS BOWSPRIT PROPERTY FUND 6,IDN000275005,,"Bowsprit Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Penyertaan Terbatas,Konvensional,IDR,Tidak,"993,0653","0,00%","0,01%","0,01%","0,03%","0,04%","0,08%","0,11%","0,17%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,09-Jan-2017,,,,,,,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434463,12
,1146,REKSA DANA PENYERTAAN TERBATAS BRI MANUFAKTUR 1,IDN000506409,,"BRI Manajemen Investasi, PT","Bank Cimb Niaga, Tbk, PT",Penyertaan Terbatas,Konvensional,IDR,Tidak,"1.004,9506","0,03%","0,20%","0,28%","-1,65%","0,00%","0,00%","-0,56%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,22-Nov-2023,,,,,,,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434469,12
,1147,REKSA DANA PENYERTAAN TERBATAS EMCO PROPERTY FUND,,,"Emco Asset Management, PT","Bank Maybank Indonesia, Tbk, PT",Penyertaan Terbatas,Konvensional,IDR,Tidak,"1.112,9154","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,06-Apr-2017,,,,,,,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434475,12
,1148,REKSA DANA PREMIER ETF INDONESIA SOVEREIGN BONDS,IDN000276706,,"Indo Premier Investment Management, PT",DEUTSCHE BANK A. G. - CUSTODY,Pendapatan Tetap,ETF,IDR,Tidak,"551,9442","-0,09%","0,13%","-0,41%","1,05%","2,21%","-0,32%","-3,37%","2,19%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.476.088.367,73","60.400.000,00",25-Jan-2017,Agt-2026,,Maks 0.75%,1 Unit Kreasi,31-Agt-2026,31-Agt-2026,-,-,"5,000",Reksa Dana ini berisiko menengah karena berinvestasi pada Obligasi dan Pasar Uang,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434481,12
,1149,REKSA DANA SAM DANA OBLIGASI,IDN000260502,,"Samuel Aset Manajemen, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.970,3449","-0,10%","0,46%","-0,12%","1,59%","3,24%","1,37%","-1,06%","2,46%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"135.538.618.563,98","68.704.410,82",25-Okt-2016,Agt-2026,,,,31-Agt-2026,31-Agt-2026,-,-,"1,000",Risiko rendah,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434488,12
,1150,REKSA DANA SETIABUDI DANA OBLIGASI PRIMA,IDN000270105,,"Setiabudi Investment Management, PT",CITIBANK N. A. - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Tidak,"1.879,7200","0,01%","0,09%","0,09%","0,64%","2,28%","2,67%","3,16%","5,18%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"501.075.054.966,67","266.817.923,09",14-Des-2016,Agt-2026,,"Maks. 1,50%","Rp. 500.000,-",,,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434494,12
,1151,REKSA DANA SIMAS PENDAPATAN TETAP PRESTASI,IDN000268000,,"Sinarmas Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.746,0131","-0,11%","0,05%","0,05%","0,19%","0,37%","0,40%","0,98%","2,35%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.776.626.978,44","1.591.104,97",18-Nov-2016,Agt-2026,,,,,,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434500,12
,1152,REKSA DANA SIMAS SATU,IDN000014404,,"Sinarmas Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"9.326,4795","-0,92%","1,26%","0,63%","2,14%","1,22%","-7,43%","-5,63%","22,67%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73.792.916.711,97","7.961.917,83",22-Des-2000,Agt-2026,,Max 2.00%,Rp. 100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","6,000",Sedang,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434506,12
,1153,REKSA DANA SYARIAH BAHANA ICON SYARIAH KELAS G,IDN000189909,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Sharia,IDR,Tidak,"1.290,1500","-1,50%","-0,08%","2,02%","3,99%","15,07%","-8,32%","-15,53%","15,28%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99.907.617.683,18","79.005.609,73",06-Feb-2015,Agt-2026,,Maks 4.00%,Rp 100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","7,000","Berani menghadapi risiko tinggi dan fluktuasi harga, serta  mengharapkan pertumbuhan tinggi dalam jangka waktu  lima hingga sepuluh tahun.",10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434512,12
,1154,REKSA DANA SYARIAH MAYBANK MONEY MARKET FUND 2,IDN000264009,,"Maybank Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pasar Uang,Sharia,IDR,Tidak,"1.547,7800","0,01%","0,07%","0,09%","0,18%","-0,06%","0,43%","1,15%","2,39%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.478.894.485,78","3.543.039,45",17-Okt-2016,Agt-2026,,Maks 1.00%,Rp 100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","2,000",Maybank Syariah Money Market Fund 2 berinvestasi pada efek besifat utang yang mempunyai jatuh tempo < 1 tahun dan/atau deposito yang dikategorikan berisiko rendah.,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434519,12
,1155,REKSA DANA SYARIAH PAN ARCADIA DANA SAHAM SYARIAH,,,"Pan Arcadia Capital, PT","Bank Negara Indonesia, Tbk, PT",Saham,Sharia,IDR,Tidak,"290,7551","0,00%","-0,02%","0,01%","-0,16%","-0,11%","-6,74%","-4,16%","-1,76%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"157.906.173.985,82","543.114.391,98",18-Nov-2016,Agt-2026,,,,29-Des-2022,30-Des-2022,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-11T13:25:01.434525,12
